label,q,a
0,애인이 있는데 좋아하는 사람이 생겼어요.,마음으로 바람피는 거네요.
0,애정운 궁금하다,"좋은말 나와야 본전, 나쁜말 나오면 기분 안좋아요."
0,애프터까지 왔는데 연락이 뜸해.,바쁘거나 감정의 변화가 생겼을지도 모르겠어요.
0,약간 나혼자 썸타는 듯.,호감을 표현해보세요.
0,약속 끝나고 짝남에게 집에 데려달라고하면 오해하려나?,오해해도 하는 게 좋을 것 같아요.
0,약속 끝나고 짝녀를 집에 데려다주면 너무 티나려나?,데려다 주는 건 기본 매너라고 생각해요.
0,약속을 계속 미루는 썸남,약속을 소홀히 생각하는 사람은 믿음직스럽지 못해요.
0,양궁카페 갔다옴,특별한 데이트 장소네요.
0,어떤 남자가 엄청 수작부려,나한테만 부리면 좋아요.
0,어떤 남자애가 나 내일 뭐하냐는데 뭐라하지?,너랑 약속잡으려고 한다고 말해보세요.
0,어떤 남자애가 내일 뭐하냐는데 나한테 관심있나?,시간 많다고 심심하다고 해보세요.
0,어떤 사람 꿈 꾸고 나서 호감 생겼어.,충분히 그럴 수 있어요.
0,어떤 사람 만나야해?,내가 나답게 살 수 있도록 해줄 수 있는 사람인 것 같아요.
0,어떤 사람을 만나는 게 좋을까?,항상 사랑받고 있다는 확신을 느끼게 해주는 사람을 만나보세요.
0,어떤 사람이 춥다고 나만 옷 벗어줌.,호감이 있을 수도 있어요. 그렇지만 조금 더 상황을 지켜보세요.
0,어떤 사람이랑 사랑하고 싶어?,먼저 고백해 보세요.
0,어떤 여자가 나한테 끼 부려,나한테만 부리면 좋아요.
0,어떤 연애 하고 싶어?,서로가 전부인 연애가 아니라 서로 부족한 부분을 감싸 안아서 서로를 완전하게 해주는 연애인 것 같아요.
0,어떨때 사랑하는구나 알아?,그 사람이 행복해하는 걸 보면서 나도 행복할때요.
0,어떨때 연인이 변했다고 생각해?,연락과 데이트로 바로 느껴지죠.
0,어떻게 꼬시지?,꼬시지 말고 사랑해 보세요.
0,어떻게 심쿵하게 하지?,평소 흘려 이야기했던 걸 기억해주고 생각하고 있다는 걸 알려주세요.
0,어떻게 여러 명을 좋아할 수 있어?,저도 이해는 안갑니다.
0,어떻게 오래만나지?,신뢰가 무너지지 않으면 계속 사랑할 수 있어요.
0,어떻게 용기를 내,할 수 있을 거예요. 자신을 믿어 보세요.
0,어떻게 프로포즈 하지?,진지하게 마음을 담은 고백을 하세요.
0,어떻게 해야 오래 만날 수 있을까?,서로 배려하고 대화하는 게 중요한 것 같아요.
0,어릴땐 누군가를 참 쉽게 좋아했는데 지금은 어려워.,점점 두려워지는 것 같아요.
0,어장관리 당한 걸 알게 됐어.,그 사람은 이제 잊고 새출발하세요.
0,어장이면 슬플 거 같아,마음이 서로를 바라보고 있길 바랄게요.
0,어장이면 어떡해,어장의 고기어도 좋을지 어장을 나가는 게 좋을지 생각해보세요.
0,어장인거 아는데도 좋아해.,마음을 접는게 쉽진 않아요.
0,어장인거 알게 됐는데 포기해야겠지.,포기해야한다면 빠를 수록 좋습니다.
0,어장인거 알겠는데 포기가 안돼.,상대에게 휘둘리는 건 좋지 않아요.
0,어장인건가,너무 잘하면 의심해볼 필요도 있을 것 같아요.
0,어제 동창회 갔는데 나 걔랑 썸 타는 것 같애.,만남은 항상 좋아요.
0,어제 짝남이랑 꿈에서 놀았는데 다시 꾸고 싶다.,꿈에서 깨어난 게 아쉽겠어요.
0,어제 짝남이랑 놀았는데 꿈같다.,또 함께 놀 수 있을 거예요.
0,어제 짝남한테 너무 차갑게 말한 것 같아.,후회한다면 사과하는게 어떨까요.
0,어제 짝녀랑 데이트했는데 꿈만 같습니다.,또 데이트할 수 있어요.
0,어제 짝녀한테 너무 차갑게 말한 듯.,사과하는게 좋겠어요.
0,어플로 만난 남자친구 계속 만나는게 맞는걸까?,어떻게 만났든 마음만 진짜면 돼요.
0,어플로 만난 여자친구 계속 연애하는게 맞는걸까?,무엇으로 만났든 진심이면 돼요.
0,언제 사랑 받는 구나 느껴?,작은 일에도 나를 배려해줄 때요.
0,언제까지 내가 선톡을 해야할까.,관계가 나아지지 않는다면 지칠지도 모르겠어요.
0,엄청 로맨틱해,생각만해도 달콤하네요.
0,엠티 가는데 짝남이랑 같은 조 됐으면 좋겠다.,꼭 같은 조 되길 바랄게요.
0,엠티 가는데 짝녀랑 같은 반 되길.,과대표한테 슬쩍 말해보는 건 어떨까요.
0,여러 명과 썸,빨리 선택하셔야 해요.
0,여러명 좋아하면 안돼?,여러명 좋아할 수도 있죠.
0,여리여리한 여자가 이상형이래,딱 당신이네요.
0,여린 마음에 상처준 건 아닐까?,상처를 줬다면 치유해주세요.
0,여사친 좋아하는 내가 짜증남.,자기 자신이라도 사랑해주세요.
0,여사친이 많은 썸남,저는 비추요.
0,여사친이 여자로 느껴질때 있어?,이성이니까 당연히 있죠.
0,여사친이 좋아졌어.,자연스러운 감정이에요.
0,여사친이 좋아진 것 같애.,좋아진 이상 이성으로 다가가야죠.
0,여사친이라 쓰고 짝사랑녀라고 읽는다.,애절한 이야기입니다.
0,여사친이랑 사귀는 거 가능?,가능합니다.
0,여사친이랑 연락이 끊기지 않고 너무 잘되는데 그린라이트일까?,편한 친구일 수도 있으니 좀 더 지켜보세요.
0,여사친이랑 잘되고 싶다,잘 될 거예요!
0,여사친인데 좋아하는 듯.,친구와 썸의 중간인 거 같아요.
0,여자가 남자한테 잘해주면 질려?,좋은 사람이라면 고마워할 거예요.
0,여자가 더 사랑해서 한 결혼,누가 더 사랑하는지는 상관 없어요.
0,여자가 먼저 고백하는 거 어때?,기다리기만 하다가 놓치는 것보다 훨씬 낫습니다.
0,여자는 좋아하는 남자랑 눈 마주치면 어때?,당황해서 제대로 눈을 못 볼 것 같아요.
0,여자는 호감 없어도 잘해줘?,본래 성격이 그럴 수도 있어요.
0,여자들은 남자가 자기 좋아하는거 눈치 잘 채?,다 알고 있을 거예요.
0,여자들은 몇 년이고 짝사랑하기도 해?,계속 엄청 좋아하는 게 아니라 좋아했는데 시간이 흐른 거죠.
0,여자들은 좋아하는 남자가 자기보다 능력이 좋은 경우에만 좋아하나요?,절대 능력만 중요하지 않아요.
0,여자들은 좋아하는 사람한테는 장난 잘 안 쳐?,사람 마다 다르겠지요.
0,여자들은 좋아하는 사람한테만 잘해줘?,사람 마다 다르겠지만 좋아하는 사람한테 더 잘할 거예요.
0,여자들은 좋아하는데도 답장시간이 느릴 수 있나요?,밀당을 하면 느리겠죠.
0,여자들은 직장 내에 좋아하는 남자 생기면 어떡해?,관계를 지속해도 되는 사이라면 꾸준히 연락을 할 거예요.
0,여자들은 착한 남자를 좋아하나요?,모두가 착한 사람에겐 호의적이에요.
0,여자들이 뒤에서 좋아하는 남자들 특징이 뭐임?,사람마다 다르지 않을까요.
0,여자들이 보통 좋아하는 음식이 뭐야?,사람 마다 다르겠지요.
0,여자들이 싫어하는 남자들 특징 좀 알려주세요.,난폭한게 가장 싫을 거예요.
0,여자들이 좋아하는 남자 말투는 뭐가 있나요.,아무래도 다정한게 좋을 것 같아요.
0,여자들이 좋아하는 남자 특징?,다정한게 좋을 듯 해요.
0,여자들이 좋아하는 남자들 스타일이 어떻게 됨?,사람마다 너무 다를 것 같아요.
0,여자랑 단둘이 술마시는 남자친구를 이해해줘야할까?,이해할 수 없어요.
0,여자에게 하는 기분 좋은 스킨십 알려줘,머리를 살짝 쓰담쓰담해보세요.
0,여자인데 먼저 다가가도 돼?,성별은 중요하지 않아요.
0,여자인데 먼저 대쉬해도 됨?,여자가 먼저 대쉬하면 더 매력있죠.
0,여자친구 마중 나가야지,여자친구가 좋아할 거예요.
0,여자친구 만나고왔어,좋은 만남이었길 바랍니다.
0,여자친구 말고 다른 여자도 만나보고 싶어.,흔들리고 있나요.
0,여자친구 보고만 있어도 좋아,애들아~ 여기 깨 쏟아진다.
0,여자친구 부모님이 나를 좀 무시했어,당황스러웠겠어요.
0,여자친구 스타일이 마음에 안들어.,선물해 주면서 조금씩 변화시켜 봐요.
0,여자친구 쌩얼 보고 배신감 느껴,쌩얼도 사랑해 주세요.
0,여자친구 쌩얼도 예뻐,부럽네요.
0,여자친구 여신같아,부럽네요.
0,여자친구 오지랍 장난 아님,좋은 오지랖이었으면 좋겠네요.
0,여자친구 요구가 심해져,모두 맞춰줄 필요는 없어요.
0,여자친구 집까지 데려다주려고,매너 있네요.
0,여자친구 패턴 몰래 봤어,여차진구가 싫어할 일은 애초에 하지 마세요.
0,여자친구가 감정없이 카톡 답장해,상처받고 있다고 말해보세요.
0,여자친구가 갑자기 이유없이 화내,이유가 있는데 말을 못하고 있는 거예요.
0,여자친구가 게임을 너무하는게 고민이야.,피시방 데이트 해보세요.
0,여자친구가 계획적이지 않아서 스트레스 받아.,성격 차이니 받아들여보세요.
0,여자친구가 기념일을 잘 잊어.,알람을 맞춰주세요.
0,여자친구가 나 사랑하는 건지 모르겠어,확신이 필요한가봐요.
0,여자친구가 나 사랑하는 건지 확신이 없어,당신이 그녀를 사랑하면 됐지 꼭 그녀가 당신을 사랑하는지 확신이 있어야 하는 건 아니랍니다.
0,여자친구가 나를 sns에 올리지 않아서 서운해.,SNS에 올리는 걸 안 좋아하는 사람도 있어요.
0,여자친구가 나를 떠날까봐 고민이야.,일어나지 않을 일에 대한 걱정은 쓸데 없어요.
0,여자친구가 나를 안 질려하려면 뭘 준비해야할까?,새로운 데이트 코스를 찾아보세요.
0,여자친구가 내 의견 안 들어,무시당하는 기분이 들어서 너무 외롭고 상처받게 된다고 차분하고 부드럽게 말해보세요.
0,여자친구가 너무 귀가 얇아.,결정할 때 의지하라고 말해보세요.
0,여자친구가 너무 많은 걸 기억하길 바라는게 고민임.,중요한 거 몇 가지만 기억해주세요.
0,여자친구가 너무 무뚝뚝해,애교부려보세요.
0,여자친구가 너무 어린거 같아.,나이 차이는 극복할 수 있어요.
0,여자친구가 너무 이쁘고 내가 못 생겨서 너무 자존감이 떨어짐,비교하면 끝도 없어요.
0,여자친구가 너무 좋은데 자존감을 너무 떨어뜨려.,자존감을 스스로 지켜보세요.
0,여자친구가 너무 좋은데 점 본거에서는 만나지말래.,다른 데서도 봐보세요.
0,여자친구가 너무 챙김받고 싶어해,사랑을 더 받고 싶은 가봐요.
0,여자친구가 눈치가 없어.,같이 눈치 없이 나가봐요.
0,여자친구가 다른남자들에게 인기가 많은게 고민이야.,인기 많은 여자친구가 있어 더 좋을 거 같은데요.
0,여자친구가 담배를 피는게 싫어.,숨기는 것보다는 낫죠.
0,여자친구가 더치페이를 안해.,데이트 통장에 대해 이야기해보세요.
0,여자친구가 데이트 시간을 너무 안 지켜.,준비하느라 오래걸리는 친구를 이해해주세요.
0,여자친구가 돈을 안 써,부담된다고 살짝 말해보세요.
0,여자친구가 돈이 너무 없어.,조금씩 함께 해도 좋을 것 같아요.
0,여자친구가 돌아다니는걸 너무 좋아해,같이 돌아다니면서 데이트해보세요.
0,여자친구가 동거했었대,이해해주기 어려울 거 같아요.
0,여자친구가 말을 듣기 좋게 해,말도 예쁘게 하는 사람이네요.
0,여자친구가 바쁜걸 이해못해,여자친구의 서운함을 풀어주려 노력해보세요.
0,여자친구가 베지테리언이야,함께 건강하게 먹어봐요.
0,여자친구가 변해가는거 같아.,변하는 모습을 지켜보는 게 힘들겠어요.
0,여자친구가 비혼주의래,고민이 많이 되겠네요.
0,여자친구가 사진을 너무 많이 찍어.,예쁘게 많이 찍어주세요.
0,여자친구가 살이 너무 쪄서 고민임.,같이 운동해봐요.
0,여자친구가 선톡을 안 해,먼저 해보세요.
0,여자친구가 소극적이야.,조금이라도 적극적이면 큰 리액션을 보내주세요.
0,여자친구가 수상해,직접 말할 때까지 조금 기다려주세요.
0,여자친구가 순진한척해,귀엽게 봐주세요.
0,여자친구가 술만 마시면 필름이 끊기는데 너무 걱정돼.,필름 끊기는 거 치매의 초기 증상이에요.
0,여자친구가 술을 못마시는데 분위기를 좋아해서 자주 술마시러가는게 고민이야.,술 마시기 전에 술 깨는 약을 선물해주세요.
0,여자친구가 스킨십 하기 싫대,좀 더 기다려주세요.
0,여자친구가 스킨십을 너무 좋아해,원치 않으면 싫다고 말하세요.
0,여자친구가 스킨십이 너무 없어.,좀 더 편한 분위기를 만들어보세요.
0,여자친구가 애교 많았으면 좋겠어,직접 애교를 부려보세요.
0,여자친구가 애교가 많아졌으면 좋겠어.,애교는 성격이에요.
0,여자친구가 연락이 너무 많아.,틈틈이 연락해보세요.
0,여자친구가 연락이 안돼,별일 없을거예요.
0,여자친구가 연락이 안돼,조금만 기다려 보세요.
0,여자친구가 연애하는데 가끔씩 막말을 해.,막말에 상처받지 않았으면 좋겠어요.
0,여자친구가 예쁜데 착하기까지해,금상첨화네요.
0,여자친구가 음식을 너무 적게 먹어,과식보다 소식이 좋죠.
0,여자친구가 일정 중에 연락못하는걸 이해못함.,일하고 있는데 연락하기 쉽지 않죠.
0,여자친구가 자기 말만하고 내 말은 안 들어,대화를 할 수 없겠네요.
0,여자친구가 자꾸 구속해,믿음을 주세요.
0,여자친구가 자꾸 의심해,의심하지 않게 믿을 수 있게 해주세요.
0,여자친구가 자주 씻지를 않아.,그건 좀 힘드네요.
0,여자친구가 작은 일까지 다 기억해,작은 일도 중요하게 생각하는 경향이 있나 봅니다. 더 신경쓰고 챙겨 주세요.
0,여자친구가 잘 삐져,삐지는 이유를 살펴보세요.
0,여자친구가 잘 삐져.,더 관심을 가져주세요.
0,여자친구가 잘못된건 아닌데 표현이 너무 서툴러.,더 좋은 표현을 먼저 해 주세요.
0,여자친구가 잘못을 해도 다 공감해주는게 옳은걸까?,공감을 해주면서 잘못을 스스로 깨닫게 해보세요.
0,여자친구가 잠이 너무 많아.,미인은 잠꾸러기라던데요.
0,여자친구가 좋은데 믿음이 안 가.,믿음을 하나씩 쌓아주세요.
0,여자친구가 좋은데 왠지 모르게 귀찮아.,귀찮은 마음이 더 큰 것 같네요.
0,여자친구가 준 생일 선물이 별로야,다음에는 받고 싶은 선물을 이야기해보세요.
0,여자친구가 집안일을 너무 안해. 나만 하는거같아.,집안일을 하나씩 분담해보세요.
0,여자친구가 취업하더니 변하더라,상황이 생각을 바뀌게 하기도 합니다.
0,여자친구가 친구들이랑 여행을 가는데 남자도 있으면 어떡해?,같이 가거나 신경쓰인다고 말해요.
0,여자친구가 커피를 못 마셔서 카페 대신에 갈만한 곳?,카페 가서 차 마셔도 돼요.
0,여자친구가 쿨했으면 좋겠음.,사랑은 핫해요.
0,여자친구가 클럽에서 춤만 춘다는데 진짜일까?,같이 가보는 것도 좋을 것 같아요.
0,여자친구가 클럽을 간다면 어떻게해?,같이 가보세요.
0,여자친구가 키가 너무 커,깔창이 있잖아요.
0,여자친구가 표현을 하게하고싶은데 방법을 잘 모르겠어.,작은 표현에도 과하게 리액션해봐요.
